,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,seed,threshold,train_counts,test_counts
1989,714,28,936,7486754,1.0,0.9998712681106005,0.9622641509433962,0.43272727272727274,0.596989966555184,20,0.5,True,False
1990,1062476,42482,1871276,11269729572,1.0,0.9998302308218687,0.9615532898083005,0.3621560377291605,0.5261462199563722,20,0.52,True,True
1991,696,24,954,7486758,1.0,0.9998693985603395,0.9666666666666667,0.4218181818181818,0.5873417721518988,20,0.52,True,False
1992,1061244,42462,1872508,11269729592,1.0,0.999830123305535,0.9615277981636414,0.3617360976660604,0.5256990908636078,20,0.54,True,True
1993,690,22,960,7486760,1.0,0.9998688644031221,0.9691011235955056,0.41818181818181815,0.584250635055038,20,0.54,True,False
1994,1056762,42462,1876990,11269729592,1.0,0.9998297257080037,0.9613709307657038,0.36020836117026933,0.5240606440504482,20,0.56,True,True
1995,674,22,976,7486760,1.0,0.9998667277742523,0.9683908045977011,0.4084848484848485,0.5745950554134698,20,0.56,True,False
1996,998130,11980,1935622,11269760074,1.0,0.9998272285258288,0.9881399055548405,0.34022303180364255,0.5061688263940269,20,0.58,True,True
1997,650,14,1000,7486768,1.0,0.9998645911453826,0.9789156626506024,0.3939393939393939,0.5617977528089888,20,0.58,True,False
1998,984396,11980,1949356,11269760074,1.0,0.9998260101847991,0.9879764265698893,0.33554165450931095,0.5009485696140177,20,0.6,True,True
1999,620,14,1030,7486768,1.0,0.999860584966252,0.9779179810725552,0.37575757575757573,0.542907180385289,20,0.6,True,False
2000,979470,11980,1954282,11269760074,1.0,0.999825573200096,0.9879166876796611,0.3338625759777923,0.4990673091474019,20,0.62,True,True
2001,606,14,1044,7486768,1.0,0.9998587154159909,0.9774193548387097,0.36727272727272725,0.5339207048458149,20,0.62,True,False
2002,725276,10052,2208476,11269762002,1.0,0.9998031947219966,0.9863299099177509,0.24721789708196193,0.3953448820957843,20,0.64,True,True
2003,580,10,1070,7486772,1.0,0.9998557775512951,0.9830508474576272,0.3515151515151515,0.5178571428571428,20,0.64,True,False
2004,722040,10052,2211712,11269762002,1.0,0.9998029076569338,0.9862694852559515,0.24611487269544255,0.3939283832045226,20,0.66,True,True
2005,568,10,1082,7486772,1.0,0.9998541750796428,0.9826989619377162,0.34424242424242424,0.5098743267504489,20,0.66,True,False
2006,715428,10052,2218324,11269762002,1.0,0.9998023211074297,0.9861443458124276,0.24386110346068787,0.39102631371828844,20,0.68,True,True
2007,554,10,1096,7486772,1.0,0.9998523055293819,0.9822695035460993,0.33575757575757575,0.5004516711833785,20,0.68,True,False
2008,678002,10052,2255750,11269762002,1.0,0.9997990010527202,0.9853906815453438,0.2311040606022595,0.37439995405607035,20,0.7000000000000001,True,True
2009,530,10,1120,7486772,1.0,0.9998491005860773,0.9814814814814815,0.3212121212121212,0.4840182648401827,20,0.7000000000000001,True,False
2010,667852,10052,2265900,11269762002,1.0,0.9997981006477799,0.9851719417498643,0.2276443271278554,0.36983145681648527,20,0.72,True,True
2011,516,10,1134,7486772,1.0,0.9998472310358163,0.9809885931558935,0.31272727272727274,0.4742647058823529,20,0.72,True,False
2012,652076,10036,2281676,11269762018,1.0,0.9997967025806014,0.984842443574501,0.222266912813353,0.36268112475888964,20,0.74,True,True
2013,492,8,1158,7486774,1.0,0.9998442931711204,0.984,0.29818181818181816,0.45767441860465113,20,0.74,True,False
2014,584398,10036,2349354,11269762018,1.0,0.9997906988756201,0.9831167127048588,0.19919815989899622,0.3312739180984222,20,0.76,True,True
2015,458,8,1192,7486774,1.0,0.9998397528347723,0.9828326180257511,0.2775757575757576,0.43289224952741023,20,0.76,True,False
2016,569506,10024,2364246,11269762030,1.0,0.9997893788731064,0.9827032250271772,0.1941220662141858,0.3242017008597659,20,0.78,True,True
2017,436,6,1214,7486776,1.0,0.9998370820486853,0.9864253393665159,0.2642424242424242,0.4168260038240918,20,0.78,True,False
2018,551346,10024,2382406,11269762030,1.0,0.9997877679022966,0.9821436842011507,0.1879320406087495,0.3154945664271519,20,0.8,True,True
2019,408,6,1242,7486776,1.0,0.9998333429481633,0.9855072463768116,0.24727272727272728,0.39534883720930236,20,0.8,True,False
2020,469626,10008,2464126,11269762046,1.0,0.9997805199530104,0.9791340897434294,0.16007692538428606,0.2751672386304977,20,0.8200000000000001,True,True
2021,376,4,1274,7486778,1.0,0.9998293367690325,0.9894736842105263,0.22787878787878788,0.3704433497536946,20,0.8200000000000001,True,False
2022,435226,10008,2498526,11269762046,1.0,0.999777468334296,0.9775219322872917,0.14835132621980318,0.25760745975271876,20,0.84,True,True
2023,340,4,1310,7486778,1.0,0.9998245293540757,0.9883720930232558,0.20606060606060606,0.3410230692076229,20,0.84,True,False
2024,419274,4558,2514478,11269767496,1.0,0.9997765367034896,0.9892457388776685,0.14291392046771506,0.24974743744311387,20,0.86,True,True
2025,288,2,1362,7486780,1.0,0.9998178523888579,0.993103448275862,0.17454545454545456,0.29690721649484536,20,0.86,True,False
2026,298866,4558,2634886,11269767496,1.0,0.9997658553283103,0.9849781164311326,0.10187159650849834,0.18464612365839855,20,0.88,True,True
2027,240,2,1410,7486780,1.0,0.9998114425022488,0.9917355371900827,0.14545454545454545,0.2536997885835095,20,0.88,True,False
2028,223842,0,2709910,11269772054,1.0,0.9997596043002774,1.0,0.07629888279581915,0.14178010219173207,20,0.9,True,True
2029,192,0,1458,7486782,1.0,0.9998052996942484,1.0,0.11636363636363636,0.20846905537459282,20,0.9,True,False
2030,139914,0,2793838,11269772054,1.0,0.9997521590602929,1.0,0.04769114771800752,0.09104047089046109,20,0.92,True,True
2031,150,0,1500,7486782,1.0,0.9997996910434654,1.0,0.09090909090909091,0.16666666666666669,20,0.92,True,False
2032,65238,0,2868514,11269772054,1.0,0.9997455345638069,1.0,0.02223705343873647,0.04350664723790343,20,0.9400000000000001,True,True
2033,100,0,1550,7486782,1.0,0.9997930140782476,1.0,0.06060606060606061,0.1142857142857143,20,0.9400000000000001,True,False
2034,39508,0,2894244,11269772054,1.0,0.9997432520594604,1.0,0.013466714296232266,0.02657554334299725,20,0.96,True,True
2035,56,0,1594,7486782,1.0,0.9997871383488559,1.0,0.03393939393939394,0.06565064478311841,20,0.96,True,False
2036,18162,0,2915590,11269772054,1.0,0.9997413584590802,1.0,0.006190707326317971,0.012305236534668694,20,0.98,True,True
2037,10,0,1640,7486782,1.0,0.9997809955408555,1.0,0.006060606060606061,0.012048192771084336,20,0.98,True,False
2038,68,0,2933684,11269772054,1.0,0.9997397533431203,1.0,2.317850997630338e-05,4.635594549086174e-05,20,1.0,True,True
2039,2,0,1648,7486782,1.0,0.9997799272264207,1.0,0.0012121212121212121,0.002421307506053269,20,1.0,True,False
2040,2873264,10226554340,0,0,1.0,0.00028088218727668313,0.00028088218727668313,1.0,0.000561606629254952,1,0.0,False,True
2041,1678,7377694,0,0,1.0,0.00022739062348394958,0.00022739062348394958,1.0,0.00045467785748640096,1,0.0,False,False
2042,2292016,3679461952,581248,6547092388,1.0,0.6402493529001566,0.0006225337216775154,0.7977046313878572,0.0012440965425725866,1,0.02,False,True
2043,1534,2095974,144,5281720,1.0,0.7159489994541541,0.0007313440520846643,0.9141835518474374,0.0014615188935139622,1,0.02,False,False
2044,1946030,701820398,927234,9524733942,1.0,0.9313013729404365,0.0027651645809964667,0.677288964745321,0.005507842319165961,1,0.04,False,True
2045,1398,328950,280,7048744,1.0,0.9553850923899757,0.004231900904500708,0.833134684147795,0.008421027268948816,1,0.04,False,False
2046,1850856,196572212,1022408,10029982128,1.0,0.9806837070802735,0.009327826742402753,0.6441649636093307,0.018389366379512568,1,0.06,False,True
2047,1284,61876,394,7315818,1.0,0.9915616125599848,0.02032932235592147,0.7651966626936829,0.03960640365217928,1,0.06,False,False
2048,1844236,115702726,1029028,10110851614,1.0,0.9885886328620817,0.01568935486397343,0.641860963698428,0.03063000396627723,1,0.08,False,True
2049,1256,18868,422,7358826,1.0,0.9973859564201398,0.0624130391572252,0.7485101311084624,0.11521878726722319,1,0.08,False,False
2050,1838398,48922996,1034866,10177631344,1.0,0.9951162602704705,0.03621646009169882,0.6398291281274536,0.0685526138714262,1,0.1,False,True
2051,1240,4638,438,7373056,1.0,0.9993121365883167,0.21095610751956448,0.7389749702026222,0.328215987294865,1,0.1,False,False
2052,1838282,43609900,1034982,10182944440,1.0,0.995635642214962,0.04044786653952407,0.6397887559235768,0.07608555422782672,1,0.12,False,True
2053,1234,2858,444,7374836,1.0,0.9995525364489011,0.301564027370479,0.735399284862932,0.4277296360485269,1,0.12,False,False
2054,1828650,20499980,1044614,10206054360,1.0,0.9978938612370085,0.08189709803064496,0.6364364708568374,0.14512004534262385,1,0.14,False,True
2055,1224,1374,454,7376320,1.0,0.9997522824435466,0.47113163972286376,0.7294398092967819,0.5724976613657624,1,0.14,False,False
2056,1826764,17869934,1046500,10208684406,1.0,0.9981507827483326,0.09274468238280345,0.6357800745075983,0.16187568237819808,1,0.16,False,True
2057,1216,1046,462,7376648,1.0,0.9997956465672146,0.537577365163572,0.7246722288438617,0.617258883248731,1,0.16,False,False
2058,1824552,8485902,1048712,10218068438,1.0,0.9990679230188528,0.17696136368000867,0.6350102183440157,0.2767886873793872,1,0.18,False,True
2059,1212,790,466,7376904,1.0,0.9998297958146032,0.6053946053946054,0.7222884386174017,0.6586956521739131,1,0.18,False,False
2060,1816516,5903522,1056748,10220650818,1.0,0.9993195836297548,0.2352988417932658,0.6322133991168233,0.34295557702404783,1,0.2,False,True
2061,1204,622,474,7377072,1.0,0.9998514778764371,0.6593647316538883,0.7175208581644815,0.6872146118721462,1,0.2,False,False
2062,1814816,4307850,1058448,10222246490,1.0,0.9994754058381623,0.29640943994005226,0.6316217375082832,0.40347490476248704,1,0.22,False,True
2063,1174,420,504,7377274,1.0,0.9998747860929087,0.7365119196988708,0.699642431466031,0.7176039119804402,1,0.22,False,False
2064,1814654,3633572,1058610,10222920768,1.0,0.9995413055176063,0.333072453308655,0.6315653556373518,0.436136797616773,1,0.24,False,True
2065,1170,344,508,7377350,1.0,0.999884543020734,0.7727873183619551,0.6972586412395709,0.7330827067669173,1,0.24,False,False
2066,1746574,3449762,1126690,10223104578,1.0,0.9995526189560977,0.33611644820504294,0.6078710483965274,0.43287746604540495,1,0.26,False,True
2067,1138,290,540,7377404,1.0,0.9998875243042362,0.7969187675070029,0.6781883194278904,0.7327752736638764,1,0.26,False,False
2068,1720878,2987610,1152386,10223566730,1.0,0.9995952856640403,0.36548420639491913,0.5989279091653256,0.4539525956533529,1,0.28,False,True
2069,1112,210,566,7377484,1.0,0.9998948420001051,0.8411497730711044,0.6626936829558999,0.7413333333333333,1,0.28,False,False
2070,1720804,1819644,1152460,10224734696,1.0,0.9997094554930094,0.48604131454550387,0.5989021544835421,0.5366015811124666,1,0.3,False,True
2071,1108,170,570,7377524,1.0,0.9998997204640178,0.86697965571205,0.6603098927294399,0.7496617050067659,1,0.3,False,False
2072,1720710,1804062,1152554,10224750278,1.0,0.99971096955622,0.48817625650680385,0.5988694390769522,0.5378869390544222,1,0.32,False,True
2073,1100,156,578,7377538,1.0,0.9999005335413366,0.8757961783439491,0.6555423122765197,0.7498295841854123,1,0.32,False,False
2074,1625088,1142044,1248176,10225412296,1.0,0.9997663388321879,0.5872824281602756,0.5655895177052996,0.5762318815912925,1,0.34,False,True
2075,1030,136,648,7377558,1.0,0.9998937578970135,0.8833619210977701,0.6138259833134684,0.7243319268635724,1,0.34,False,False
2076,1621332,1128152,1251932,10225426188,1.0,0.9997673296989688,0.5896859192488482,0.5642822935866666,0.5767044868452222,1,0.36,False,True
2077,1012,118,666,7377576,1.0,0.9998937578970135,0.8955752212389381,0.6030989272943981,0.7207977207977208,1,0.36,False,False
2078,1613358,1127558,1259906,10225426782,1.0,0.9997666082509772,0.5886200087853841,0.5615070526063738,0.5747439519217411,1,0.38,False,True
2079,1000,112,678,7377582,1.0,0.9998929448196947,0.8992805755395683,0.5959475566150179,0.7168458781362007,1,0.38,False,False
2080,1607046,1127074,1266218,10225427266,1.0,0.9997660385221296,0.5877744941699706,0.559310247857489,0.5731892090857342,1,0.4,False,True
2081,974,110,704,7377584,1.0,0.9998896925104196,0.8985239852398524,0.5804529201430274,0.7052860246198407,1,0.4,False,False
2082,1605370,1114332,1267894,10225440008,1.0,0.9997671203030882,0.5902742285735717,0.5587269391187165,0.5740674983541827,1,0.42,False,True
2083,950,82,728,7377612,1.0,0.9998902345619655,0.9205426356589147,0.566150178784267,0.7011070110701108,1,0.42,False,False
2084,1593414,1031602,1279850,10225522738,1.0,0.9997740389697761,0.6070111572653272,0.554565817829479,0.5796045308714726,1,0.44,False,True
2085,930,76,748,7377618,1.0,0.9998883373815549,0.9244532803180915,0.5542312276519666,0.692995529061103,1,0.44,False,False
2086,1592342,1029548,1280922,10225524792,1.0,0.9997741349673274,0.6073260129143481,0.5541927229798584,0.5795440855706683,1,0.46,False,True
2087,924,70,754,7377624,1.0,0.9998883373815549,0.9295774647887324,0.5506555423122765,0.6916167664670659,1,0.46,False,False
2088,1587780,991952,1285484,10225562388,1.0,0.9997773642780258,0.6154825384962469,0.5526049816515294,0.582351426628591,1,0.48,False,True
2089,912,66,766,7377628,1.0,0.9998872532784633,0.9325153374233128,0.5435041716328963,0.6867469879518072,1,0.48,False,False
2090,1582312,991928,1290952,10225562412,1.0,0.9997768320879354,0.6146715146994841,0.5507019194894726,0.580931009871677,1,0.5,False,True
2091,890,64,788,7377630,1.0,0.999884543020734,0.9329140461215933,0.5303933253873659,0.67629179331307,1,0.5,False,False
2092,1582004,35804,1291260,10226518536,1.0,0.9998702699651072,0.9778688200330323,0.5505947243274548,0.7045106379946703,1,0.52,False,True
2093,880,62,798,7377632,1.0,0.9998834589176423,0.9341825902335457,0.5244338498212158,0.6717557251908397,1,0.52,False,False
2094,1564964,35452,1308300,10226518888,1.0,0.9998686385932802,0.9778482594525424,0.5446641867924423,0.6996316231827041,1,0.54,False,True
2095,852,56,826,7377638,1.0,0.9998804776341401,0.9383259911894273,0.5077473182359953,0.6589327146171694,1,0.54,False,False
2096,1535968,34164,1337296,10226520176,1.0,0.9998659299373248,0.9782413198380773,0.5345725279681923,0.6913486891557719,1,0.56,False,True
2097,842,46,836,7377648,1.0,0.9998804776341401,0.9481981981981982,0.5017878426698451,0.6562743569758379,1,0.56,False,False
2098,1491342,34164,1381922,10226520176,1.0,0.9998615674253908,0.9776048078473635,0.5190410627077776,0.6780722792962578,1,0.58,False,True
2099,826,46,852,7377648,1.0,0.9998783094279567,0.9472477064220184,0.4922526817640048,0.6478431372549021,1,0.58,False,False
2100,1433530,15962,1439734,10226538378,1.0,0.9998576952634739,0.9889878660937763,0.4989203915825347,0.6632481685295214,1,0.6,False,True
2101,796,42,882,7377652,1.0,0.9998747860929087,0.9498806682577565,0.47437425506555425,0.6327503974562798,1,0.6,False,False
2102,1361644,14928,1511620,10226539412,1.0,0.999850768971726,0.9891556707531463,0.4739014584110614,0.6407983743372686,1,0.62,False,True
2103,784,40,894,7377654,1.0,0.9998734309640441,0.9514563106796117,0.46722288438617404,0.6266986410871302,1,0.62,False,False
2104,1290166,14928,1583098,10226539412,1.0,0.999843781483983,0.9885617434452997,0.44902452402563775,0.6175468928224915,1,0.64,False,True
2105,756,40,922,7377654,1.0,0.9998696366032231,0.949748743718593,0.4505363528009535,0.6111560226354082,1,0.64,False,False
2106,1261750,13052,1611514,10226541288,1.0,0.9998411870084144,0.9897615472834213,0.43913472622077193,0.608355797617492,1,0.66,False,True
2107,722,30,956,7377664,1.0,0.999866384293948,0.9601063829787234,0.4302741358760429,0.594238683127572,1,0.66,False,False
2108,1238962,9702,1634302,10226544638,1.0,0.9998392868043411,0.9922300955260983,0.4312036763764137,0.6011565461599523,1,0.68,False,True
2109,694,28,984,7377666,1.0,0.9998628609589,0.961218836565097,0.4135876042908224,0.5783333333333335,1,0.68,False,False
2110,1237354,9064,1635910,10226545276,1.0,0.9998391919798761,0.9927279612457458,0.430644034101983,0.6007036465435924,1,0.7000000000000001,False,True
2111,676,24,1002,7377670,1.0,0.9998609637784895,0.9657142857142857,0.4028605482717521,0.5685449957947857,1,0.7000000000000001,False,False
2112,1203888,8828,1669376,10226545512,1.0,0.9998359435087704,0.992720472064358,0.4189966532835131,0.5892774805554604,1,0.72,False,True
2113,654,20,1024,7377674,1.0,0.9998585245465332,0.9703264094955489,0.38974970202622167,0.5561224489795918,1,0.72,False,False
2114,1192526,8828,1680738,10226545512,1.0,0.9998348327916863,0.9926516247500736,0.4150422655210242,0.5853437058394186,1,0.74,False,True
2115,632,20,1046,7377674,1.0,0.999855543263031,0.9693251533742331,0.3766388557806913,0.542489270386266,1,0.74,False,False
2116,1127700,8828,1745564,10226545512,1.0,0.9998284955847075,0.9922324834935875,0.39248046820619337,0.5624730659345921,1,0.76,False,True
2117,614,20,1064,7377674,1.0,0.9998531040310747,0.9684542586750788,0.36591179976162097,0.5311418685121106,1,0.76,False,False
2118,1125382,7962,1747882,10226546378,1.0,0.9998283536412816,0.9929747720021459,0.3916737202011371,0.561762967577562,1,0.78,False,True
2119,594,16,1084,7377678,1.0,0.9998509358248914,0.9737704918032787,0.3539928486293206,0.5192307692307693,1,0.78,False,False
2120,1038310,7196,1834954,10226547144,1.0,0.9998199166100672,0.9931172083182689,0.36136950868420026,0.529916274749475,1,0.8,False,True
2121,566,10,1112,7377684,1.0,0.9998479545413892,0.9826388888888888,0.33730631704410013,0.502218278615794,1,0.8,False,False
2122,990032,4774,1883232,10226549566,1.0,0.9998154338568014,0.9952010743803315,0.34456701507414567,0.5118997329417514,1,0.8200000000000001,False,True
2123,526,6,1152,7377688,1.0,0.9998430760774765,0.9887218045112782,0.3134684147794994,0.47601809954751134,1,0.8200000000000001,False,False
